App;TestFileName;ProductionFileName;LOC;numberMethods;Assertion Roulette;Eager Test;Mystery Guest;Sleepy Test;Unknown Test;Redundant Assertion;Dependent Test;Magic Number Test;Conditional Test Logic;EmptyTest;General Fixture;IgnoredTest;Sensitive Equality;Verbose Test;Default Test;Resource Optimism;Duplicate Assert;Exception Catching Throwing;Constructor Initialization;Print Statement;Lazy Test
jfreechart;SlidingCategoryDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\category\SlidingCategoryDataset.java;264;9;42;3;0;0;0;0;0;22;0;0;0;0;0;0;0;0;8;2;0;0;2
jfreechart;ComparableObjectItemTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\ComparableObjectItem.java;128;5;13;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;1;0;0;1
jfreechart;DataUtilsTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\DataUtils.java;238;8;51;1;0;0;0;0;0;28;0;0;0;0;0;1;0;0;4;0;0;0;3
jfreechart;DefaultKeyedValues2DTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\DefaultKeyedValues2D.java;324;15;48;10;0;0;0;0;0;29;0;0;0;0;0;0;0;0;4;8;0;0;5
jfreechart;DefaultKeyedValuesTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\DefaultKeyedValues.java;489;18;111;16;0;0;0;0;0;88;0;0;0;0;0;1;0;0;9;8;0;0;9
jfreechart;DefaultKeyedValueTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\DefaultKeyedValue.java;132;5;16;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1
jfreechart;DomainOrderTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\DomainOrder.java;91;3;15;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jfreechart;DefaultFlowDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\flow\DefaultFlowDataset.java;134;6;14;3;0;0;0;0;0;4;0;0;0;0;0;0;0;0;3;0;0;0;1
jfreechart;FlowKeyTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\flow\FlowKey.java;93;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
jfreechart;NodeKeyTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\flow\NodeKey.java;96;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
jfreechart;LineFunction2DTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\function\LineFunction2D.java;100;5;7;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1
jfreechart;NormalDistributionFunction2DTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\function\NormalDistributionFunction2D.java;104;5;7;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1
jfreechart;PolynomialFunction2DTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\function\PolynomialFunction2D.java;136;6;10;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;2
jfreechart;PowerFunction2DTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\function\PowerFunction2D.java;98;5;7;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1
jfreechart;SlidingGanttCategoryDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\gantt\SlidingGanttCategoryDataset.java;176;4;17;4;0;0;0;0;0;0;2;0;0;0;0;1;0;0;4;2;0;0;2
jfreechart;TaskSeriesCollectionTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\gantt\TaskSeriesCollection.java;648;27;135;7;0;0;0;0;0;106;0;0;0;0;0;1;0;0;3;6;0;0;7
jfreechart;TaskSeriesTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\gantt\TaskSeries.java;120;4;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1
jfreechart;TaskTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\gantt\Task.java;127;4;19;3;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;0;0;2
jfreechart;XYTaskDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\gantt\XYTaskDataset.java;135;3;15;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;2
